customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,charge_per_month,tenure_category_1-2yr,tenure_category_2-4yr,tenure_category_4-6yr,tenure_category_6+yr
3001-UNBTL,1,29,103.95,2964.8,0,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,98.82666666666667,False,True,False,False
5982-PSMKW,0,23,91.1,2198.3,0,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,91.59583333333335,True,False,False,False
3507-GASNP,0,60,19.95,1189.9,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,19.50655737704918,False,False,True,False
7096-ZNBZI,0,72,26.45,1914.5,0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,26.226027397260275,False,False,True,False
1902-XBTFB,0,22,89.4,2001.5,1,True,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,87.02173913043478,True,False,False,False
1676-MQAOA,0,72,75.1,5336.35,0,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,73.10068493150685,False,False,True,False
0786-IVLAW,1,66,108.1,7238.6,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,108.03880597014926,False,False,True,False
7566-DSRLQ,0,72,110.15,7998.8,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,109.57260273972604,False,False,True,False
0643-OKLRP,1,47,80.35,3825.85,1,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,79.70520833333333,False,True,False,False
7245-JMTTQ,0,51,111.5,5703.25,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,109.67788461538461,False,False,True,False
6050-IJRHS,0,70,106.5,7397.0,0,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,104.1830985915493,False,False,True,False
6202-JVYEU,0,9,19.9,164.6,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,16.46,False,False,False,False
8591-TKMZH,0,59,111.1,6555.2,0,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,109.25333333333333,False,False,True,False
0734-OXWBT,0,3,70.7,225.65,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,56.4125,False,False,False,False
4282-ACRXS,1,38,24.85,955.75,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,24.506410256410255,False,True,False,False
0365-TRTPY,0,37,91.2,3382.3,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,89.0078947368421,False,True,False,False
7349-ALMUX,0,37,65.6,2313.8,0,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,60.88947368421053,False,True,False,False
9381-NDKME,1,24,40.65,933.3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,37.332,True,False,False,False
6502-KUGLL,0,14,59.45,780.85,0,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,52.056666666666665,True,False,False,False
1841-YSJGV,0,72,109.95,7852.4,0,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False,107.56712328767122,False,False,True,False
2794-XIMMO,0,53,60.45,3184.25,1,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,58.967592592592595,False,False,True,False
8382-SHQEH,0,8,84.9,764.95,1,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,84.99444444444445,False,False,False,False
3511-BFTJW,0,72,38.5,2763.0,0,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,37.84931506849315,False,False,True,False
7668-XCFYV,1,17,92.55,1614.7,0,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,89.70555555555556,True,False,False,False
2983-ZANRP,0,2,73.55,145.4,1,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,48.46666666666667,False,False,False,False
7845-URHJN,0,8,20.15,156.25,1,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,17.36111111111111,False,False,False,False
3034-ZBEQN,0,48,34.7,1604.5,1,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,32.744897959183675,False,True,False,False
5018-HEKFO,0,10,24.5,270.15,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,24.55909090909091,False,False,False,False
2923-ARZLG,0,0,19.7,1397.475,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,1397.475,False,False,False,False
3976-NLDEZ,0,1,20.6,20.6,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,10.3,False,False,False,False
2282-YGNOR,0,29,58.0,1734.5,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,57.81666666666667,False,True,False,False
5336-UFNZP,1,65,107.45,7047.5,0,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,106.78030303030303,False,False,True,False
6854-EXGSF,0,8,65.5,573.15,0,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,63.68333333333333,False,False,False,False
1241-EZFMJ,0,61,25.45,1538.6,0,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,24.816129032258065,False,False,True,False
9233-PSYHO,1,45,100.15,4459.8,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,96.95217391304348,False,True,False,False
5376-PCKNB,0,72,104.45,7459.0,0,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,102.17808219178082,False,False,True,False
8044-BGWPI,0,12,21.15,306.05,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,23.542307692307695,False,False,False,False
4060-LDNLU,0,7,96.2,639.7,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,79.9625,False,False,False,False
3589-PPVKW,0,9,44.4,348.15,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,34.815,False,False,False,False
8327-LZKAS,1,43,107.55,4533.9,1,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,103.04318181818181,False,True,False,False
5887-IKKYO,0,58,94.35,5563.65,0,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,94.29915254237288,False,False,True,False
1075-BGWOH,1,16,98.75,1587.55,1,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,93.38529411764705,True,False,False,False
1755-RMCXH,0,2,20.3,40.25,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,13.416666666666666,False,False,False,False
0302-JOIVN,0,8,101.15,842.9,1,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,93.65555555555555,False,False,False,False
3858-XHYJO,0,40,105.75,4228.55,0,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,103.13536585365854,False,True,False,False
4299-SIMNS,0,9,81.15,784.45,0,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,78.44500000000001,False,False,False,False
7025-IWFHT,0,41,89.55,3729.75,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,88.80357142857143,False,True,False,False
6261-LHRTG,0,26,54.75,1406.9,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,52.10740740740741,False,True,False,False
7841-FCRQD,0,33,53.75,1857.3,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,54.62647058823529,False,True,False,False
2056-EVGZL,0,68,105.75,7322.5,0,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,106.1231884057971,False,False,True,False
8777-MBMTS,1,65,105.85,6725.5,0,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,101.90151515151516,False,False,True,False
7753-USQYQ,0,55,64.2,3627.3,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,64.77321428571429,False,False,True,False
5366-IJEQJ,0,20,88.7,1761.45,1,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,83.87857142857143,True,False,False,False
7661-CPURM,0,19,87.7,1725.95,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,86.2975,True,False,False,False
6233-HXJMX,0,45,89.3,4192.15,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,91.1336956521739,False,True,False,False
5902-WBLSE,0,70,20.15,1411.2,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,19.87605633802817,False,False,True,False
1981-INRFU,0,2,79.75,164.5,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,54.833333333333336,False,False,False,False
4971-PUYQO,0,27,94.55,2724.6,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,97.30714285714285,False,True,False,False
3239-TPHPZ,0,12,20.05,264.55,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,20.35,False,False,False,False
5115-GZDEL,0,72,67.2,4671.7,0,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,63.9958904109589,False,False,True,False
3338-CVVEH,0,12,94.55,1173.55,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,90.27307692307691,False,False,False,False
8485-GJCDN,1,5,69.05,318.5,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,53.083333333333336,False,False,False,False
2615-YVMYX,1,71,107.5,7713.55,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,107.13263888888889,False,False,True,False
2851-STERV,1,35,73.0,2471.25,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,68.64583333333333,False,True,False,False
4393-GEADV,0,70,114.75,7842.3,0,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,110.4549295774648,False,False,True,False
8486-AYEQH,0,31,76.05,2227.8,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,69.61875,False,True,False,False
1527-SXDPN,0,52,96.25,4990.25,1,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,94.15566037735849,False,False,True,False
6029-WTIPC,1,37,101.1,3744.05,1,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,98.52763157894738,False,True,False,False
8634-CILSZ,0,69,104.7,7220.35,1,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,103.14785714285715,False,False,True,False
5419-JKZNQ,1,30,77.9,2351.45,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,75.8532258064516,False,True,False,False
2495-KZNFB,0,33,90.65,2989.6,0,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,87.92941176470588,False,True,False,False
1409-PHXTF,1,54,110.45,6077.75,0,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,110.50454545454545,False,False,True,False
4560-WQAQW,0,59,68.7,4070.95,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,67.84916666666666,False,False,True,False
9591-YVTEB,1,55,44.85,2479.05,0,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,44.268750000000004,False,False,True,False
9309-BZGNT,1,69,29.8,2134.3,0,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,30.490000000000002,False,False,True,False
4274-DRSQT,0,66,88.9,6000.1,0,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,89.55373134328359,False,False,True,False
2027-DNKIV,0,37,58.75,2203.1,0,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,57.97631578947368,False,True,False,False
8075-GXIUB,1,9,19.85,183.15,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,18.315,False,False,False,False
2885-HIJDH,0,69,86.9,6194.1,0,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,88.48714285714286,False,False,True,False
5424-RLQLC,0,10,59.65,638.95,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,58.08636363636364,False,False,False,False
6682-QJDGB,0,40,55.25,2139.2,1,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,52.17560975609756,False,True,False,False
6507-DTJZV,0,13,66.4,831.75,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,59.410714285714285,True,False,False,False
8780-IXSTS,0,6,90.1,521.3,1,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,74.47142857142856,False,False,False,False
7673-BQGKU,0,69,20.15,1337.5,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,19.107142857142858,False,False,True,False
6723-WSNTY,1,66,108.1,7181.95,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False,107.19328358208955,False,False,True,False
9530-EHPOH,0,11,53.75,608.0,1,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,50.666666666666664,False,False,False,False
2725-IWWBA,0,46,56.9,2560.1,0,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,54.47021276595744,False,True,False,False
0345-HKJVM,0,6,89.3,577.6,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,82.51428571428572,False,False,False,False
1061-PNTHC,0,56,109.6,5953.0,0,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,104.43859649122807,False,False,True,False
0394-YONDK,0,70,25.15,1790.15,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,25.213380281690142,False,False,True,False
6574-MCOEH,0,33,79.15,2531.4,0,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,74.45294117647059,False,True,False,False
7399-QHBJS,0,72,66.75,4760.3,0,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,65.2095890410959,False,False,True,False
3049-SOLAY,0,3,95.2,292.85,1,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,73.2125,False,False,False,False
0997-YTLNY,0,19,48.8,953.65,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,47.6825,True,False,False,False
3317-HRTNN,1,5,45.7,198.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,33.0,False,False,False,False
9479-HYNYL,0,71,80.7,5705.05,0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,79.23680555555556,False,False,True,False
3235-ETOOB,0,8,74.5,609.9,1,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,67.76666666666667,False,False,False,False
9708-KFDBY,0,1,20.55,20.55,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,10.275,False,False,False,False
8058-INTPH,0,1,79.65,79.65,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,39.825,False,False,False,False
3642-GKTCT,0,61,115.1,6993.65,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True,112.8008064516129,False,False,True,False
0774-RMNUW,0,71,59.7,4122.65,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,57.259027777777774,False,False,True,False
1334-PDUKM,0,68,86.45,5762.95,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,83.52101449275362,False,False,True,False
0756-MPZRL,0,46,33.7,1537.85,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,32.72021276595744,False,True,False,False
2242-MFOTG,0,33,80.1,2603.3,0,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,76.56764705882354,False,True,False,False
2927-CVULT,0,53,104.05,5566.4,0,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,103.08148148148148,False,False,True,False
2144-BFDSO,1,50,108.75,5431.9,0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,106.5078431372549,False,False,True,False
8745-PVESG,0,57,41.1,2258.25,0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,38.935344827586206,False,False,True,False
7647-GYYKX,0,54,20.35,1092.35,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,19.86090909090909,False,False,True,False
5647-FXOTP,1,60,105.9,6401.25,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,104.93852459016394,False,False,True,False
5569-OUICF,1,28,101.3,2812.2,1,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,96.97241379310344,False,True,False,False
8821-XNHVZ,0,1,80.05,80.05,1,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,40.025,False,False,False,False
2082-OJVTK,0,29,89.2,2698.35,1,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,89.945,False,True,False,False
9700-ISPUP,0,10,65.5,616.9,0,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,56.08181818181818,False,False,False,False
9839-ETQOE,0,43,40.45,1912.85,0,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,43.47386363636363,False,True,False,False
6078-VESFR,1,13,70.45,849.1,0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60.65,True,False,False,False
9027-TMATR,0,43,78.8,3460.3,0,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,78.64318181818182,False,True,False,False
5940-NFXKV,0,19,83.65,1465.75,1,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,73.2875,True,False,False,False
1941-HOSAM,0,1,90.1,90.1,0,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,45.05,False,False,False,False
9110-HSGTV,0,69,82.45,5555.3,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,79.36142857142858,False,False,True,False
0704-VCUMB,0,61,20.25,1278.8,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,20.625806451612902,False,False,True,False
6171-ZTVYB,0,43,66.25,2907.35,0,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,66.07613636363637,False,True,False,False
8053-WWDRO,0,6,19.5,146.3,1,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,20.900000000000002,False,False,False,False
9564-KCLHR,0,1,51.25,51.25,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,25.625,False,False,False,False
1935-IMVBB,0,56,89.7,4952.95,0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,86.8938596491228,False,False,True,False
2535-PBCGC,0,70,64.55,4504.9,0,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,63.44929577464788,False,False,True,False
2082-CEFLT,0,1,45.6,45.6,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,22.8,False,False,False,False
1470-PSXNM,0,49,93.65,4520.15,0,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,90.40299999999999,False,False,True,False
1213-NGCUN,0,6,49.65,267.35,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,38.19285714285714,False,False,False,False
2498-XLDZR,0,32,73.6,2316.85,0,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,70.20757575757575,False,True,False,False
9866-OCCKE,1,72,109.75,8075.35,0,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,110.62123287671233,False,False,True,False
5338-YHWYT,0,37,61.45,2302.35,0,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,60.58815789473684,False,True,False,False
7718-UPSKJ,0,69,106.4,7251.9,0,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False,103.59857142857142,False,False,True,False
8731-WBBMB,0,26,81.9,2078.55,0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,76.98333333333333,False,True,False,False
1448-CYWKC,0,58,105.2,6225.4,0,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,105.51525423728813,False,False,True,False
7901-IIDQV,0,24,54.6,1242.25,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,49.69,True,False,False,False
2690-DVRVK,0,5,20.55,99.45,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,16.575,False,False,False,False
5688-KZTSN,0,15,20.0,288.05,1,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,18.003125,True,False,False,False
1270-XKUCC,0,30,19.7,599.25,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,19.330645161290324,False,True,False,False
0334-ZFJSR,0,55,66.05,3462.1,0,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,61.823214285714286,False,False,True,False
2894-QOJRX,0,25,34.0,853.0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,32.80769230769231,False,True,False,False
5747-PMBSQ,1,10,92.5,934.1,1,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,84.91818181818182,False,False,False,False
5583-EJXRD,0,44,54.05,2375.2,0,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,52.78222222222222,False,True,False,False
4565-EVZMJ,0,47,58.9,2813.05,0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,58.60520833333334,False,True,False,False
3143-JQEGI,0,13,88.35,1222.8,1,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,87.34285714285714,True,False,False,False
6386-SZZKH,0,49,107.95,5293.2,1,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,105.86399999999999,False,False,True,False
3327-YBAKM,0,64,96.9,6314.35,0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True,97.14384615384616,False,False,True,False
9441-QHEVC,0,1,19.1,19.1,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,9.55,False,False,False,False
6705-LNMDD,0,20,50.0,1003.05,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,47.76428571428571,True,False,False,False
2580-ASVVY,0,37,45.4,1593.1,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,41.92368421052631,False,True,False,False
